图片链接,标题,序号,内容,时间,详情链接
https://p3.img.cctvpic.com/photoworkspace/2023/02/09/2023020917172855572.jpg,陈超：平凡岗位上的“多面手”,4287,已过不惑之年的陈超是北京铁路公安处大兴机场站派出所的一名民警，从警25年来，陈超除了从事过列车乘警、车站执勤民警等警种工作外，还涉足内保、消防、反恐等专业强的岗位，是一个名副其实的业务“多面手”。,2023/2/9 17:17,https://people.cctv.com/2023/02/09/ARTIIEIbgiV51NmZwbYW8KkT230209.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/02/08/2023020806500541055.jpg,送水很苦，写作很甜：送水女工写下5万字自传小说,4288,早上七点半，随着一阵电动车发动的声音，城市里最早苏醒的一批送水工，已为一天工作准备就绪。40岁的李艳红和她老公一起经营着两家桶装水小门店。2月3日，李艳红送完桶装水回到店内，在换下工作服后，打开手机继续写自传，并自己拍成短视频，发布到她的社交账号上。,2023/2/8 6:50,https://people.cctv.com/2023/02/08/ARTITTIxD3WDK5U5wViHHYwC230208.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/02/07/2023020702242647616.jpg,冠军林孝埈又回来了,4290,短道速滑世界杯德累斯顿站最后一个比赛日，男子500米A组决赛，中国选手林孝埈以41秒329的成绩夺冠。随后他又与队友李文龙、钟宇晨、刘冠逸代表中国队以6分51秒106的成绩夺得5000米接力冠军。,2023/2/7 2:24,https://people.cctv.com/2023/02/07/ARTIbLfWqQvxcBHoT99rnjFM230207.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/02/05/2023020515112725919.jpg,保护长城的年轻人,4291,巍巍万里长城，历经千年风雨。长城是中华民族的重要象征，是中华民族精神的重要标志，也是祖先馈赠给我们的宝贵遗产，需要世世代代保护好、传承好。,2023/2/5 15:23,https://people.cctv.com/2023/02/05/ARTIwdkYfLLB8BZmDMdM5uKr230205.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/02/05/2023020514223761184.jpg,山东大姐自学10余种方言义务“寻亲”9载 助300多个家庭团圆,4292,2月5日，在山东省德州市平原县龙门街道闫庄村，43岁的谭英换正在看一段寻亲视频。从方言中获得关键信息，帮助走失、被拐、被遗弃的人寻找亲人，是她坚持了9年的事。9年间，她自学湖南、陕西、云南等地的10余种方言，帮助300多个家庭团圆。,2023/2/5 14:25,https://people.cctv.com/2023/02/05/ARTIxcHYCKjpp36va7addaMQ230205.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/02/04/2023020414442565845.jpg,【新春走基层】“元老级”社区民警的一天：啃“硬任务”，攻“必修课”,4293,立春前一天的哈尔滨，天气依旧寒冷。从家到顺记社区警务室的路上，59岁的刘淑英脚步依旧匆匆。,2023/2/4 14:44,https://people.cctv.com/2023/02/04/ARTImslR9LDOiJFFPYOqnuwh230204.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/02/03/2023020317175647160.jpg,【新春走基层】存车场的守车人：一人一车 星夜为伴,4294,你试过夜间在近5个足球场大的地方巡视吗？对兰州车辆段兰州西动车运用所的随车机械师火元云来说，每次前往天水南存车场驻守值班，这一周就完全是和自己相处的时间。,2023/2/3 17:20,https://people.cctv.com/2023/02/03/ARTInjjr5nyPr7ELxG1ysKCp230203.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/02/03/2023020300434467194.jpg,（新春走基层）公交司机艾孜孜·哈生：连续11年春节都“在路上”,4295,一大早，大多数人还在睡梦中，公交车驾驶员艾孜孜·哈生已来到单位，戴上手套，穿好工作服，开始了新一天的工作。今年是艾孜孜·哈生在乌鲁木齐屯坪巴士公交客运有限公司工作的第11个年头，也是他连续11年在车上过春节。,2023/2/3 0:44,https://people.cctv.com/2023/02/03/ARTIcqWTFYZ0u8Okq2O72p3k230203.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/02/01/2023020118052316102.jpg,铁警吴岩松：平安春运的“守护者”,4296,1月30日春运第24天，清晨6点钟，夜色还未褪去，北京北站的候车大厅已经灯火通明，民警吴岩松装备整齐地走出警务执勤室，6点37分从北京北站开往怀柔北的S515次列车是当天第一趟车，他忙碌的一天就从守护旅客平安进站开始了。,2023/2/1 19:02,https://people.cctv.com/2023/02/01/ARTIDA6X9VIZgacW8UpiB1GC230201.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/02/01/2023020115052652098.jpg,为洋白菜装上“中国芯”的老院士,4297,从事蔬菜遗传育种和研究近60年，方智远先后培育了5代甘蓝新品种，结束了我国甘蓝品种长期主要依靠国外进口的被动局面，有力支撑了蔬菜科技的自立自强和种子的国产化。他曾说：“解决老百姓的吃菜问题，还得靠我们自己的品种。”,2023/2/1 15:13,https://people.cctv.com/2023/02/01/ARTIuo6UiImyicDS1mRJwkal230201.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/01/31/2023013114215796313.jpg,南京大屠杀幸存者周湘萍去世 享年94岁,4298,南京大屠杀幸存者周湘萍于2023年1月30日去世，享年94岁。,2023/1/31 14:23,https://people.cctv.com/2023/01/31/ARTIcj1RiIGo43yTBzBQWga8230131.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/01/29/2023012922491124723.png,【青春匠心】林鹏：非遗花饽饽的“传承”与“创新”,4299,花饽饽是一项有着300多年历史的传统手工技艺，也是山东省非物质文化遗产。在山东文登，“98后”的林鹏凭借着自己的探索与创新，让花饽饽这一传统技艺焕发出新的活力。,2023/1/29 22:50,https://people.cctv.com/2023/01/29/ARTIkhcbz9YyPSSdztAsx3BS230129.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/01/29/2023012917044066067.jpg,【新春走基层】零下20℃隧道“打冰人”：一条线、一把镐、三代人,4300,1月28日7时，山西吕梁山里的气温接近零下20℃。在太兴铁路48公里处的风坪岭隧道内，积水顺着缝隙缓缓渗出，几个小时后，隧道内就结出60多厘米长的冰柱。,2023/1/29 17:07,https://people.cctv.com/2023/01/29/ARTIPvb33zdQmhJHeE0HVzyd230129.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/01/29/2023012900174961188.png,【青春匠心】香港女孩郑紫欣：学化学 做靓食,4301,系列报道《青春匠心》带您走进香港街头一家小小的西餐厅，店面不大，却温馨惬意，菜品不仅好吃，还好看。这里的老板兼主厨是一位28岁的香港女孩，毕业于化学系的她，一心要用精致的美食打动味蕾、抚慰人心。,2023/1/29 0:27,https://people.cctv.com/2023/01/29/ARTIHi3priSJk9KEzsYgCp4b230129.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/01/26/2023012605152578039.jpg,【青春匠心】潘银平：酸汤红艳 “煮沸”生活,4302,酸甜苦辣咸，是中国饮食的传统五味。而在我国贵州的苗族同胞看来，酸就是人间至味，对其钟爱有加。贵州省黔东南州凯里市的苗族厨师潘银平，爱酸的味道，做酸的味道，推广酸的味道，让越来越多的人爱上苗族这份独特的味道。,2023/1/26 5:16,https://people.cctv.com/2023/01/26/ARTIkuMpWd390YV5YspEYn0z230126.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/01/25/2023012505383610874.jpg,【青春匠心】江艺松：更美的味道在下一次,4303,闽菜，是中国八大菜系之一，经过多年的发展，逐渐形成了福州、闽南、闽西三种流派。其中，闽南流派以海鲜为主，讲究时令，口味清鲜淡爽。当然，不同的闽菜师傅，也都有自己独到的理解。接下来，我们带您去认识一位福建厦门的95后闽菜厨师——江艺松。他的理解就是，更美的味道，永远都在下一次。,2023/1/25 5:39,https://people.cctv.com/2023/01/25/ARTIZCPd1VelgSD3MQceH3Hu230125.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/01/24/2023012407060319791.jpg,【青春匠心】徽菜厨师戴维：爱那“桃花流水鳜鱼肥”,4304,青春点亮中国年味儿，匠心酿造中华美食。,2023/1/24 7:06,https://people.cctv.com/2023/01/24/ARTI7uIUQcfWD7YlTzvDqJqT230124.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/01/24/2023012400500322062.jpg,【我与国家一起前行】胡福庆：76岁的“河湖卫士”,4305,胡福庆，今年76岁，是浙江省杭州市的一名民间河长，也是一名有着50年党龄的老党员。,2023/1/24 0:57,https://people.cctv.com/2023/01/24/ARTI4eXOoB0Iivdl4s6cxUMr230124.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/01/23/2023012301331687092.jpg,【青春匠心】95后厨师陈家乐：钟情家乡淮扬菜,4306,青春点亮中国年味儿，匠心酿造中华美食。过年了！吃，是一个特别有仪式感的重要环节，满桌的美味佳肴热气腾腾，一大家子围桌而坐，就是最幸福的事儿。,2023/1/23 1:33,https://people.cctv.com/2023/01/23/ARTIzxtFLinerwFUSrRdRNI5230123.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/01/22/2023012200084992487.jpg,夜间步行两万步 守护春节归乡人,4307,新春到来，当欢歌笑语声逐渐在城市上空消散，京港地铁4号线—大兴线已结束了一天的运营，农历除夕0时30分，巡道工徐永辉和他的班组成员，准时出现在天宫院站站台，他们要在夜间三个半小时内，完成8公里轨道巡查作业，对120个接头、720个接头螺栓、上万个扣件进行“体检”。,2023/1/22 0:09,https://people.cctv.com/2023/01/22/ARTIbpuReOG78A1wQHOh54b2230122.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/01/21/2023012117253329024.jpg,【新春走基层·春运进行时】有声手账丨有三件“宝物”的铁路女孩,4308,这个90后女孩叫高静雨，2020年7月，她调到宝鸡东站安检口，成为一名客运安检员，负责进站乘客的安检查危工作。提醒过后，高静雨就要使用手检仪，对旅客进行安全检查，从左到右、从上到下、从前到后，一位安检员需要平均挥手10次，弯腰2次，才能完成一位旅客的安检。,2023/1/21 17:49,https://people.cctv.com/2023/01/21/ARTIFvpE07KlmwN62R3G0B0I230121.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/01/21/2023012111564327674.jpg,新华全媒+｜夜访高铁铁轨“美容师”,4309,钢轨打磨，外行人看似粗活，实则是堪比绣花的技术活，必须精准掌控力量与技巧、精度与准度。凌晨时分，铁路工人推着打磨机在钢轨上匀速移动，打磨时闪出的火花在寒气袭人的深夜中格外温暖。,2023/1/21 12:12,https://people.cctv.com/2023/01/21/ARTIqD1dsddbEWlRTKRFAXEx230121.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/01/21/2023012106570854090.jpg,00后盾构机“医生”地下显身手,4310,隆冬的北京城即将迎来春节，然而在北京城市副中心地下30米处，东六环改造工程西线隧道施工现场却是一派忙碌景象。管片拼装、背填注浆、轨道接续、盾构推进测量、隧道内物料运输、泥水处理……各个施工环节紧密有序衔接。伴随着盾构机巨大的轰鸣声，中铁十四局北京东六环项目机电助理金腾飞，这个“00后”小伙迎来了自己在工地上度过的第二个春节。,2023/1/21 6:58,https://people.cctv.com/2023/01/21/ARTIVuTxh1dNYCvSalFoJRg2230121.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/01/20/2023012018511793995.jpg,春运路上的“守夜人”,4311,夜风吹散白天的热闹喧嚣，北京站广场少了匆匆赶路的脚步，多了一份静谧。,2023/1/20 19:09,https://people.cctv.com/2023/01/20/ARTIiw5qQ3OBQvDmkGtsI34C230120.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/01/20/2023012017455842553.jpg,春运中的“90后”铁路“桥梁医生”,4312,在重庆枢纽东环铁路明月峡长江大桥上，重庆工务段南彭桥路工区班长张涛带着6名班组成员，顶着刺骨的寒风爬上桥梁下层，对桥梁设备进行春节前的周期性检查，确保列车的运行安全。,2023/1/20 18:26,https://people.cctv.com/2023/01/20/ARTIMe2dNRX5tkMFKq5rvC62230120.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/01/20/2023012017350148564.jpg,“中国好人”周杨：为烈士寻亲 每一次寻找都是一次灵魂净化,4313,作为淮海战役的主战场，战争的硝烟虽然已经散去，但红色基因早已深深渗入淮北大地的文化血脉，也潜移默化印刻在周杨的基因里。周杨用行动让更多人从这些红色历史基因中汲取到丰厚的滋养，增强了大家坚定前行的信心与力量。,2023/1/20 18:26,https://people.cctv.com/2023/01/20/ARTIuNeA1mSIhf3oCDk2H4yD230120.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/01/20/2023012006570713759.jpg,一名准研究生决定去支教,4314,“做对的事，做小的事，做温暖的事。”24岁的余盟很喜欢这句话，把它写在B站、微博主页和朋友圈的封面。,2023/1/20 6:57,https://people.cctv.com/2023/01/20/ARTI6FvS9GNPn3KLPuNvCkBa230120.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/01/19/2023011907043384846.jpg,商竣程 中国网球天才值得更多期待,4315,1月18日，在2023澳网男单第二轮比拼中，首次参加大满贯赛的中国新锐商竣程，以4比6、4比6和1比6不敌16号种子、美国球员蒂亚福，无缘澳网第三轮。虽然止步64强，但商竣程已为中国大陆男子网球翻开了新的一页。,2023/1/19 6:49,https://people.cctv.com/2023/01/19/ARTIRcygGxbktH9iMUq7TFeN230119.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/01/17/2023011720170186846.jpg,坐上自己曾驾驶的火车，他沿着青藏线回家过年,4317,43岁的黄起岗已经记不得上次回家过年是什么时候了。,2023/1/17 20:34,https://people.cctv.com/2023/01/17/ARTIorCdC96jbE0U71Fnxoaj230117.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/01/16/2023011617575764012.jpg,拉林铁路的钢轨“医生”,4320,罗布是中国铁路青藏集团有限公司拉萨基础设施段钢轨探伤队的工长，已经从事钢轨探伤工作13年。他和队员们一起负责拉林铁路全线435公里正线和17个车站的钢轨探伤工作。,2023/1/16 18:37,https://people.cctv.com/2023/01/16/ARTIJ8CWz4D2WKffmT3tPg5h230116.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/01/16/2023011616224922816.jpg,【新春走基层】动车所的夜间“打温”人：为动车驱寒保暖,4321,在零下十几摄氏度的夜晚，潘鹏杰穿梭在存车线上，车上车下检查，保证动车次日能正常行驶。,2023/1/16 16:38,https://people.cctv.com/2023/01/16/ARTIj5Ljev2Ckoy12NIppo1V230116.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/01/16/2023011609375671633.jpg,铁警老孙的最后一个春运,4322,2021年4月，这座百年老站停办所有客运业务，成了京包线上货运列车的主要中转站。也在这一年，同组驻站的3名民警先后退休，孙爱庆成了这里唯一的驻站民警。,2023/1/16 10:01,https://people.cctv.com/2023/01/16/ARTIsczgULPBXeOQrKK7AzJA230116.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/01/16/2023011606325276681.jpg,彭立勋：以中国智慧破解“审美之谜”,4323,彭立勋60多年的辛勤耕耘，既获得了丰收，也在中国美学史上留下了自己坚实的足迹。,2023/1/16 6:33,https://people.cctv.com/2023/01/16/ARTII2FTxvkifV5D63lVL2rb230116.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/01/15/2023011507290929819.jpg,龚晶：多这一“点”是方法也是温暖,4324,龚晶说，在追求公平正义的路上，她要用睿智和担当做自己的追梦人，更要做群众的圆梦人。,2023/1/15 6:20,https://people.cctv.com/2023/01/15/ARTIKECyKHOSwkBPjBQg717i230115.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/01/13/2023011307044040259.jpg,“大国农匠”薛丽娜：为粮食产业化、现代种业发展贡献力量,4325,“春天播下的种子，在秋天收获果实。过去一年，我们自主经营的1300亩玉米和小麦再次获得丰收。回顾2022年，坚持着，奋斗着，有过笑，有过苦，一直在前行，一直在努力，只为自己热爱的这片土地。过去父辈种粮，是为了‘吃饱’，如今我们种粮，还为了‘吃好’，为了保证中国的饭碗装的是中国的粮食。我们以实际行动为国家的粮食安全贡献了一份微薄之力。”,2023/1/13 7:10,https://people.cctv.com/2023/01/13/ARTIdsZrVDK7OAf8WVA2udjE230113.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/01/12/2023011209480371662.jpg,刘鹏颐：春运路上的“守护人”,4326,在南站东落客的进口外，温度低至零下，天刚微亮，刘鹏颐和同事就走上岗位，他们穿着厚实的冬执勤服，认真地对进站旅客进行身份核查。,2023/1/12 9:58,https://people.cctv.com/2023/01/12/ARTIGJpmBzKg806KrbgcvqDw230112.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/01/12/2023011208353357016.jpg,“大眼睛”女孩苏明娟的成长故事,4327,2022年，苏明娟当选党的二十大代表，再次进入公众的视野。30多年前，苏明娟身处逆境；如今，她涅槃重生。30多年间，她接过“接力棒”，努力地将善意传递下去，“让爱与希望生生不息”。,2023/1/12 8:36,https://people.cctv.com/2023/01/12/ARTIlEUtscXiBwWn65fjIxI1230112.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/01/11/2023011108115429244.jpg,著名导演何平去世 享年65岁,4328,除了做导演，何平还是非常优秀的监制，在上世纪90年代末，院线制改革的推进过程中，何平作为中国电影工业化体系中的首批电影监制之一，策划和监制了《甲方乙方》《不见不散》《手机》《可可西里》等优秀华语影片。,2023/1/11 8:12,https://people.cctv.com/2023/01/11/ARTIiH7RI79ZaKQbDns8NHJE230111.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/01/10/2023011007400029096.jpg,中国核潜艇总设计师张金麟院士逝世，享年87岁,4329,中国共产党党员、中国工程院院士、中国船舶集团有限公司第七一九研究所研究员张金麟同志，因病医治无效，于2023年1月9日在武汉逝世，享年87岁。张金麟同志获1978年全国科学大会奖，1996年国家科技进步奖特等奖，2007年国家重大贡献奖和金质奖章，2016年国家科技进步奖一等奖，入选中央直接掌握联系的高级专家，指导培养了一大批核潜艇研制领军人才。,2023/1/10 7:41,https://people.cctv.com/2023/01/10/ARTIRVrYQ4VuXMxJ6Qvqptzi230110.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/01/09/2023010918230876752.jpg,禁毒民警：用牺牲战友的名字当化名 拍照只能留下背影,4330,1月9日，中国人民警察节到来前，云南省楚雄州公安局禁毒支队民警在接受媒体采访时，都使用了这样的化名。阿军——柯占军，晓东——蔡晓东，禁毒民警用牺牲战友的名字当化名，更把他们的精神融入血脉。,2023/1/9 18:23,https://people.cctv.com/2023/01/09/ARTIrqySDPTUjATaNYqeX5lT230109.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/01/09/2023010906011837202.jpg,闻玉梅院士：要加强和国际组织的联系，传染病没有国界,4331,我们要重视传染病发热门诊的前哨作用。发热门诊是个前哨，二级医院应该有前哨的作用。假如有急性传染病传播，首当其冲的不是防疫部门，等到疾控中心知道了，敌人已经到门口了。而二级医院发现新型传染病时，敌人只是到了村口。,2023/1/9 6:04,https://people.cctv.com/2023/01/09/ARTIF8CJPYgDrQVRb39HRYHY230109.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/01/06/2023010607584458119.png,【遇见你】王喜南：爱在“无声的家” 也是残障孩子温暖的“家”,4332,今天我们要认识的主人公名叫王喜南，她是湖南省长沙市天心区家嘉康复训练中心的创办者。2003年，王喜南发起成立了聋儿家庭康复工作室，后来升级为康复训练中心，专业从事听力、智力、自闭症等残障儿童的康复训练。20多年来，王喜南创办的康复训练中心已为1600名残障儿童提供了康复训练，为3000个特殊家庭提供了家长培训、指导和帮扶。今天的“遇见你”，我们一起走进王老师和这所特殊的康复“学校”。,2023/1/6 8:05,https://people.cctv.com/2023/01/06/ARTIOk8sSjsBObYn0xsCXcft230106.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/01/05/2023010507310027433.png,医护人员多跑腿 老人接种不费劲,4333,老年人抵抗力相对较低，是新冠疫情防控的重点人群。北京青年报记者了解到，为最大程度保护老年人生命安全和身体健康，朝阳区不断优化疫苗接种服务，建立了“固定点+流动小分队”的疫苗接种工作模式。,2023/1/5 7:32,https://people.cctv.com/2023/01/05/ARTIYi9ivltTNwoRoBFhvnUP230105.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/01/02/2023010217553527240.jpg,【万人说新疆】在上海期货交易所上班的新疆小伙,4334,他不仅是单位同事心目中的“新疆通”，同时也是不少沪上新疆餐厅的法律顾问。,2023/1/2 18:38,https://people.cctv.com/2023/01/02/ARTId4UvCE5q1Vm72hJEv7tA230102.shtml
https://p5.img.cctvpic.com/photoworkspace/2022/12/31/2022123110081487726.jpg,这条铁路正式开通前  他们已跑了近千次,4335,29日，银兰高铁中兰段正式开通运营。当天凌晨4点30分，DJ7954/1动检车从兰州车辆段兰州西动车所出发，随车机械师何启彬和同事们对这条线已经很熟悉了，这一次则是正式上岗。,2022/12/31 10:09,https://people.cctv.com/2022/12/31/ARTIA8ue5MomborSnkVtlVtR221231.shtml
https://p5.img.cctvpic.com/photoworkspace/2022/12/29/2022122900432254931.png,黄新生：环卫工的诗与远方,4336,湖南长沙一名51岁的环卫工，每天，在马路上，黄新生用扫帚清洁城市，而下班后回到家，她会拿出纸笔，用文字“清扫”心灵。,2022/12/29 1:11,https://people.cctv.com/2022/12/29/ARTIuCV3Nv1xohB2e261KHKC221229.shtml
https://p2.img.cctvpic.com/photoworkspace/2022/12/28/2022122823494664182.png,守护生命 冬日里的暖心救援,4337,为了守护人民群众的身体健康，医务工作者们顶住压力，争分夺秒治病救人。我们身边的一些普通人也挺身而出，加入“逆行”的队伍，在这个寒冷的冬日里，送出一份份温暖。,2022/12/29 0:04,https://people.cctv.com/2022/12/29/ARTIUyeE005cS253lmfIqSwU221228.shtml
https://p5.img.cctvpic.com/photoworkspace/2022/12/28/2022122809015069855.jpg,最能跑的快递哥,4338,如果不是看到他的微信朋友圈，你很难相信，这个不起眼的快递小哥，居然在今年的北京马拉松赛场上跑出了2时34分的成绩，在所有选手中排第14名。,2022/12/28 9:02,https://people.cctv.com/2022/12/28/ARTImJEeU5rFHCTtFWL7hNZJ221228.shtml
https://p1.img.cctvpic.com/photoworkspace/2022/12/27/2022122718540773999.jpg,他们为村里“铺路”,4339,一位是愿给村民当一辈子筑路人的村支部书记，一位是用爱心浇灌每一株幼苗的乡村校长，他们用实际行动为中国梦添砖加瓦。系列短片《中国梦 我的梦》第四集精彩上线，让我们走进两位乡村坚守者的内心世界，感受他们的追梦故事，聆听他们的奋斗乐章。,2022/12/27 20:00,https://people.cctv.com/2022/12/27/ARTIVbPQLNcrDvjRDcbka6Gv221227.shtml
https://p1.img.cctvpic.com/photoworkspace/2022/12/26/2022122623091690283.jpg,新华社体育部评出2022年国际十佳运动员,4340,新华社体育部评出2022年国际十佳运动员。,2022/12/27 0:15,https://people.cctv.com/2022/12/27/ARTI4dCeDQ8JYbJrBvGonxtz221226.shtml
https://p2.img.cctvpic.com/photoworkspace/2022/12/26/2022122619594521590.jpg,朱治国：心中有信仰 肩上有担当,4341,朱治国，青海省委组织部原副部长，从事组织工作近20年，始终勤勉敬业、恪尽职守，大力推动抓党建促脱贫攻坚，推动青海省4100多个行政村村集体经济快速发展。而朱治国却因积劳成疾，永远离开了我们。,2022/12/26 20:06,https://people.cctv.com/2022/12/26/ARTI9EHVvpY7c6osCfNrAkdv221226.shtml
https://p1.img.cctvpic.com/photoworkspace/2022/12/26/2022122618063753813.jpg,考研人自述：完试就是胜利,4342,12月24日，为期三天的2023年全国硕士研究生招生考试如期开考，此次全国报考人数达到474万人，增幅较去年虽然下滑，但人数仍为历年之最。,2022/12/26 18:14,https://people.cctv.com/2022/12/26/ARTITPObzjDFSSGEcHHPIKxL221226.shtml
https://p4.img.cctvpic.com/photoworkspace/2022/12/23/2022122306454564772.jpg,“90后”家庭医生全力守护社区居民健康,4343,近几日，上海市闵行区浦锦社区卫生服务中心的家庭医生龙永术特别忙碌。每天除了在全科诊室坐诊，他还要增援发热哨点诊室，并随时回复签约居民的热线咨询。,2022/12/23 6:46,https://people.cctv.com/2022/12/23/ARTI1Yn9yv0TH9O6ijFWH43s221223.shtml
https://p2.img.cctvpic.com/photoworkspace/2022/12/22/2022122206480822077.jpg,浙江杭州：“发热门诊”移动诊疗 暖心服务社区群众,4344,近日，浙江省杭州市西湖区留下街道社区卫生服务中心根据实际情况，抽调全科医生和护士组成移动诊疗小队，利用救护车等交通工具，带上诊疗用品和药品等，在辖区内的社区试点推出流动发热诊室，为发热症状的居民提供诊疗服务。,2022/12/22 6:49,https://people.cctv.com/2022/12/22/ARTIwfUetJUAkdiL7b5V27qN221222.shtml
https://p2.img.cctvpic.com/photoworkspace/2022/12/17/2022121717583252325.jpg,【青春匠心】吕雅婷：用中国瓷讲好中国故事,4345,作为景德镇青花玲珑制瓷非遗技艺传人的吕雅婷，生于瓷都，留学海外，学成归国后，她将制瓷技艺在传承的基础上加以创新，使陶瓷这门古老的艺术，焕发出新的生机。来让我们一起走进吕雅婷的故事。,2022/12/17 17:58,https://people.cctv.com/2022/12/17/ARTIms9jqj9dxlkgeU6rpUE5221217.shtml
https://p5.img.cctvpic.com/photoworkspace/2022/12/16/2022121610082467421.jpg,【青春匠心】刘伟学：余杭“守”艺人 “撑”起油纸伞,4346,青春点亮梦想，匠心传承文化。进入系列报道“青春匠心”。从西湖断桥到江南雨巷，古往今来，许多文人墨客的笔下都出现过油纸伞。诗人戴望舒就曾写下这样的场景：一位姑娘撑着油纸伞，独自彷徨在悠长、悠长又寂寥的雨巷。在浙江杭州，有这样一位90后油纸伞非遗传承人，他做的伞频繁在国内外展览亮相，深受欢迎。,2022/12/16 10:12,https://people.cctv.com/2022/12/16/ARTI1okq1VfR1MxJIrF9QE19221216.shtml
https://p4.img.cctvpic.com/photoworkspace/2022/12/15/2022121520382941186.jpg,西藏山南有一对守边固土“夫妻档”,4347,西藏山南军分区15日介绍，该军分区所属某一等功臣边防连指导员索朗多杰戍守在错那县的一座高山上，他的妻子洛桑卓玛也在附近的勒门巴民族乡工作，如今也参与护边护林工作，夫妻二人共同参与守边固土。,2022/12/15 20:39,https://people.cctv.com/2022/12/15/ARTI4nokJaXS5XnLlLDbcE84221215.shtml
https://p4.img.cctvpic.com/photoworkspace/2022/12/15/2022121507575879244.jpg,【青春匠心】千年宣纸传承 “新匠人”爱上“老手艺”,4348,青春点亮梦想，匠心传承文化。宣纸产于安徽泾县，是中国传统的古典书画用纸，文房四宝之一。别看这薄薄的一张纸，它的制作工艺不仅复杂、操作难度也很大，需要经过100多道手工工序。《青春匠心》走进两位年轻的宣纸制作匠人，去看看“老手艺”遇上“新匠人”，会碰撞出怎样的火花。,2022/12/15 7:58,https://people.cctv.com/2022/12/15/ARTITTxQbMt4qVMtCC71nzQ8221215.shtml
https://p1.img.cctvpic.com/photoworkspace/2022/12/15/2022121507014358458.jpg,陈音：师古不泥古 弹出一家风骨,4349,他是当代琵琶演奏名家、中国广播民族乐团琵琶首席；他出生于音乐世家，转益多师，博采众长，终自出机杼，成一家风骨；他创作的《山之舞》《山之韵》《草原行》《西风词》《秋月吟》等琵琶曲广受欢迎。,2022/12/15 7:02,https://people.cctv.com/2022/12/15/ARTI2GZy3TXCx9pIfypI8prK221215.shtml
https://p2.img.cctvpic.com/photoworkspace/2022/12/14/2022121407335638953.jpg,【青春匠心】潘雪：苗家女儿的银饰情,4350,苗族银饰锻造技艺是我国的一项非物质文化遗产。一件苗族传统银饰的诞生，需要经历约960℃的高温熔炼与千万次的锻打，再通过拉丝、编结、錾刻等30余道工序。贵州凯里26岁的苗族姑娘潘雪，正以她的青春匠心和火一般的热情，用手工银饰传承着千年的苗族文化。,2022/12/14 7:40,https://people.cctv.com/2022/12/14/ARTIJbmZKirMUoGtwtLLPNm7221214.shtml
https://p1.img.cctvpic.com/photoworkspace/2022/12/14/2022121406262876678.jpg,到南极跑马拉松 是她认识世界的方式,4351,近日，由中信出版社推出的作家大头马的新著《东游西荡》受到广大青年读者的关注。作者在书中融入了自己在世界跑马拉松的复杂经历和情感认知，那些在自嘲与反讽中切换自如的故事，令读者共鸣的同时，引发对生活的思考。,2022/12/14 6:27,https://people.cctv.com/2022/12/14/ARTIXYECyJARn0iV7z9u7423221214.shtml
